"Geneid","withDOX_1_S4","withDOX_2_S5","withDOX_3_S6","woDOX_1_S1","woDOX_3_S3","woDOX_2_S2"
"Otud6b",1311,1296,1396,910,1667,1584
"Tmem55a",1054,1102,1143,592,1185,1107
"Gm11837",0,2,1,2,0,1
"Necab1",0,2,1,2,1,0
"Gm11844",0,0,0,0,0,0
"Gm11845",0,0,0,0,0,0
"Tmem64",1026,1121,1064,648,1170,1058
"Gm24317",0,0,0,0,0,0
"Gm11856",0,0,0,0,0,0
"Gm11859",0,0,0,0,0,0
"Gm11857",0,0,0,0,0,0
"Gm11858",0,0,0,0,0,0
"Gm11855",0,1,0,0,0,1
"Gm24567",0,0,0,0,0,0
"Calb1",0,0,0,0,0,0
"Gm26148",0,0,0,0,0,0
"Decr1",717,756,682,427,714,759
"Mir6400",3,0,2,0,0,1
"Nbn",946,870,1001,558,952,847
"Gm11869",3,5,2,2,4,4
"Osgin2",189,224,217,148,282,253
"Gm11870",19,22,20,13,27,32
"Gm11874",5,6,5,4,3,10
"Ripk2",520,616,834,434,899,703
"Gm22690",0,3,0,1,2,1
"A530072M11Rik",21,18,16,15,8,13
"Gm11865",4,0,4,2,1,1
"Gm37355",0,1,0,0,0,0
"Gm11864",0,0,0,0,1,0
"Gm11861",0,0,0,0,0,0
"Gm24978",1,1,2,2,0,2
"Gm11862",0,0,0,0,0,0
"Gm23975",0,0,0,0,0,0
"Gm11848",0,0,0,0,0,0
"Gm11850",0,0,0,0,0,0
"Gm11849",0,1,0,0,0,0
"Gm23384",0,0,0,0,0,0
"Gm11851",0,0,2,1,3,0
"Mmp16",151,166,195,124,218,203
"Gm11860",0,1,0,0,0,0
"Gm11852",0,0,0,0,0,0
"Gm11867",0,0,0,0,0,0
"Gm11854",0,0,0,0,0,0
"Gm11853",0,0,0,0,0,0
"Gm25971",0,0,0,0,0,0
"Gm24419",0,0,0,0,0,0
"Gm11868",55,51,37,13,44,35
"Cnbd1",0,0,0,0,0,0
"Gm12392",0,0,0,0,0,0
"Gm12393",0,0,0,0,0,0
"Cngb3",0,1,1,1,2,2
"Gm11877",0,0,0,0,1,1
"Gm25655",1,0,0,0,0,2
"Cpne3",1945,2022,1861,1293,2300,2375
"Rmdn1",125,132,103,81,113,154
"Gm12353",48,52,42,43,64,56
"Wwp1",1130,1068,1216,950,1593,1514
"Gm12354",0,0,0,0,0,0
"Slc7a13",0,0,0,0,0,1
"Atp6v0d2",0,0,0,0,0,0
"4930480G23Rik",0,0,0,0,0,0
"Ttpa",2,1,6,6,6,4
"4930598A11Rik",1,0,0,0,0,2
"Ggh",247,261,221,133,214,294
"Nkain3",0,0,0,0,0,0
"Gm11872",0,0,0,0,0,0
"Gm11873",0,0,0,0,0,0
"Gm11871",0,0,0,0,0,0
"Gm22817",0,0,0,0,0,0
"Gm25977",0,0,0,0,0,0
"Gm11875",0,0,0,0,0,0
"Gm11876",0,0,0,0,0,0
"Prdm13",0,0,0,0,0,0
"Ccnc",989,1054,1099,647,1086,1094
"Tstd3",219,253,246,135,234,246
"Usp45",1203,1300,1250,970,1725,1650
"Pnisr",2304,2488,2296,1563,2164,2538
"Coq3",379,406,360,241,419,442
"Faxc",586,625,639,412,711,632
"Gm11885",1,1,0,2,1,1
"Gm11880",0,0,0,0,0,0
"Gm11882",0,0,0,0,0,0
"Fbxl4",344,363,334,175,310,341
"Gm24607",2,1,1,0,3,2
"Gm37900",10,14,15,11,8,15
"Pou3f2",0,0,0,0,0,0
"Gm30731",0,0,0,0,0,0
"Gm11878",2,2,0,0,0,1
"Gm11881",0,0,0,0,0,0
"Gm11879",0,0,0,0,0,0
"Gm24078",0,0,0,0,0,0
"1700025O08Rik",0,0,0,0,0,0
"Gm11884",3,1,7,0,4,1
"Gm11888",0,0,0,0,0,0
"Gm11889",1,1,1,0,1,4
"Gm25978",0,0,0,0,0,0
"Gm11890",0,0,0,0,0,0
"Gm28448",0,0,0,0,0,0
"Gm11892",0,0,0,0,0,0
"Gm11891",0,0,0,0,0,0
"Gm27243",0,0,0,0,0,0
"Mms22l",1101,1172,1196,609,1213,1114
"Klhl32",47,41,47,36,56,62
"Gm11899",0,0,0,0,0,0
"Ndufaf4",477,472,614,355,677,630
"C230012O17Rik",16,7,9,2,14,8
"Gpr63",33,29,28,32,50,55
"Gm11906",82,86,76,61,90,80
"Fhl5",0,1,0,0,0,0
"Ufl1",840,800,755,498,732,852
"Prdx6-ps2",0,0,0,0,0,0
"Gm11897",0,0,0,0,0,0
"Gm11894",0,0,0,0,0,0
"Gm25975",0,0,0,0,0,0
"Gm11896",0,0,0,0,0,0
"Gm11893",0,0,0,0,0,0
"Gm24977",0,0,0,0,0,0
"Fut9",0,0,0,0,0,0
"Gm24042",0,0,0,0,0,0
"Gm11898",0,0,0,0,0,0
"Gm26067",0,0,0,0,0,0
"Gm11895",0,1,0,1,0,0
"Gm24965",0,0,0,0,0,0
"Manea",721,818,833,421,789,753
"Bhmt-ps1",0,0,0,0,0,0
"Gm11903",0,0,0,0,0,0
"Gng2-ps1",0,0,0,0,0,0
"Gm11905",0,0,0,0,0,0
"4930548K13Rik",0,0,0,0,0,0
"Gm11904",0,0,0,0,0,0
"Gm11902",0,0,0,0,0,0
"Gm11901",0,0,0,0,0,0
"Gm25173",0,0,0,0,0,0
"Gm11914",0,2,4,1,4,1
"Tpm3-rs2",0,0,0,0,0,0
"Gm11911",0,0,0,0,0,0
"Gm11907",0,0,0,0,0,0
"Gm25378",0,0,0,0,0,0
"Gm11908",0,0,0,0,0,0
"Gm11909",0,0,0,0,0,0
"Gm11910",0,0,0,0,0,0
"Gm11912",0,0,0,0,0,0
"Gm11913",0,0,0,0,0,1
"Epha7",299,271,235,163,247,269
"Gm11915",0,0,0,0,2,1
"Gm11917",0,0,0,0,0,0
"Gm11916",0,0,0,1,0,0
"Gm11918",0,0,0,0,0,0
"Gm11919",0,0,0,0,0,0
"Gm11923",0,0,0,0,0,0
"Gm11925",0,0,0,0,0,0
"Gm11924",0,0,0,0,0,0
"4930556G01Rik",0,0,0,0,0,1
"Gm22831",0,0,0,0,0,0
"Gm11920",0,0,0,0,1,0
"Gm25705",0,0,0,0,0,0
"Gm11922",0,1,0,0,0,0
"Map3k7",2817,2953,3036,2081,3709,3418
"Gm11926",2,6,3,1,5,5
"Gm26254",4,4,3,1,8,5
"Gm11927",0,0,0,0,0,0
"Gm11928",0,0,0,0,0,1
"Gm11929",0,0,0,0,0,0
"Bach2",132,105,114,210,249,278
"Bach2it1",4,1,2,5,9,9
"Gm24371",1,0,1,2,2,5
"Bach2os",21,15,20,27,41,24
"Gja10",1,1,1,0,4,1
"Gm11933",0,0,0,0,0,0
"Casp8ap2",2109,2001,2302,1275,2323,2133
"Gm11936",1,0,0,1,0,1
"Mdn1",4158,3505,4317,3378,6541,5812
"Lyrm2",256,294,240,151,241,263
"Ankrd6",112,148,148,92,178,173
"Gm11941",1,0,0,0,1,0
"Gm11942",2990,3010,2781,1649,3333,3102
"Rragd",56,49,75,38,63,69
"Gm11943",0,0,0,0,0,0
"4933421O10Rik",68,73,67,49,64,62
"Ube2j1",1543,1731,1830,1031,1875,1688
"Gm11931",0,1,2,4,2,0
"Gabrr2",1,3,8,2,4,4
"Gabrr1",0,1,0,0,1,0
"Pm20d2",0,0,0,0,0,0
"Gm11930",0,0,0,0,0,0
"Srsf12",0,1,0,0,0,0
"Pnrc1",755,870,708,604,731,952
"Gm11934",4,2,11,1,5,5
"Rngtt",699,722,773,497,836,783
"Mir8118",1,0,0,0,0,1
"Gm11935",7,5,3,1,5,5
"Gm23304",0,0,0,0,0,0
"Gm24341",0,0,0,0,0,0
"Cnr1",2,0,2,1,1,2
"Gm22010",0,0,0,0,0,0
"Spaca1",0,0,0,0,0,0
"Gm25623",0,0,0,0,0,0
"Gm12753",0,0,0,0,0,0
"Gm12751",5,2,7,2,1,4
"Gm12752",0,0,0,0,0,0
"Gm12754",0,0,0,0,0,0
"Gm23466",0,0,0,0,0,0
"Gm12351",0,0,0,0,0,0
"Gm12350",0,1,0,0,3,0
"Akirin2",1045,954,1045,653,1111,1173
"Orc3",1103,1047,1097,630,1032,1090
"Rars2",476,557,530,330,512,529
"Slc35a1",830,801,806,420,811,814
"Gm22849",8,5,5,2,6,3
"Cfap206",0,2,2,0,1,2
"Gm136",0,1,1,1,0,0
"Smim8",117,118,105,69,109,131
"Zfp292",2630,2458,2387,1695,2676,2757
"Gm12363",12,8,8,11,9,14
"Cga",0,0,0,0,1,0
"Platr9",0,0,0,0,0,0
"Gm12361",0,0,0,0,0,0
"Gm12362",0,0,0,0,0,0
"Mob3b",54,42,44,64,107,101
"Gm12364",0,0,0,1,0,1
"Ifnk",1,2,2,1,6,0
"3110043O21Rik",336,345,273,206,375,375
"Gm12366",3,4,8,8,12,6
"Gm12367",0,2,0,1,1,2
"Gm12368",0,0,0,0,0,0
"Gm12365",0,0,0,0,0,0
"Lingo2",5,3,7,6,22,23
"Gm12369",0,0,0,0,0,0
"Gm12370",0,0,0,0,0,0
"Mir876",0,0,0,0,0,0
"Mir873a",0,0,0,0,0,0
"Mir873b",0,0,0,0,0,0
"Gm23314",0,0,0,0,0,0
"Gm12371",0,0,0,0,0,0
"Gm12372",0,1,0,0,0,0
"Rpl23a-ps6",0,0,0,0,0,0
"Gm12374",0,0,0,0,0,0
"Gm22732",0,0,0,0,0,0
"Gm12375",0,0,0,0,0,0
"Gm12378",0,0,0,0,0,0
"Gm12379",0,0,0,0,0,0
"Gm12380",1,1,0,0,1,0
"Gm12381",0,0,0,0,0,0
"Gm12382",0,0,0,0,0,0
"Gm25581",0,0,0,0,0,0
"Gm12383",0,0,0,0,0,0
"Gm23607",0,0,0,0,0,0
"Gm17094",0,1,0,0,1,0
"1700009N14Rik",0,0,0,1,1,1
"Gm12385",0,0,0,0,0,0
"Gm12384",0,0,0,0,0,0
"Gm12386",0,0,0,0,0,0
"Gm22850",0,0,0,0,0,0
"Gm12387",0,0,1,0,1,0
"Gm26087",0,0,0,0,0,0
"Gm12388",0,0,0,0,0,0
"Gm12389",0,0,0,2,0,0
"Aco1",1872,1957,1879,1188,1845,1838
"Ddx58",463,533,465,250,405,453
"Topors",2089,1948,2165,1426,2285,2351
"Toporsos",517,532,480,219,426,472
"Ndufb6",749,806,705,327,698,693
"4930509K18Rik",0,0,0,0,0,0
"Gm23338",0,0,0,0,0,0
"Tmem215",0,0,0,0,0,0
"4933428C19Rik",0,1,0,0,0,0
"Gm12391",0,1,3,1,0,3
"Aptx",305,358,358,238,322,347
"Gm12390",0,1,0,0,0,1
"Gm6297",12,11,10,9,17,10
"Dnaja1",1732,1775,1852,1126,2017,1905
"Mir207",5,2,2,1,2,1
"Smu1",2300,2337,2362,1431,2484,2443
"Gm12396",0,0,0,2,1,0
"B4galt1",2633,2699,2525,1318,2211,2285
"Mir5123",2,0,3,4,6,3
"Gm24112",3,6,2,0,5,4
"Gm25931",4,3,6,0,4,1
"Gm12397",1,1,0,0,1,0
"Spink4",1,0,2,0,4,1
"Bag1",1620,1686,1790,1206,2349,2188
"Chmp5",1307,1381,1353,785,1324,1370
"Nfx1",2734,2744,2885,1625,2881,2715
"Mir3094",3,4,10,4,12,10
"Aqp7",2,2,5,0,8,3
"Gm25637",0,0,0,0,0,0
"Aqp3",78,94,106,8,20,26
"Nol6",1190,1205,1289,760,1455,1211
"Gm12402",0,1,0,0,1,1
"Ube2r2",2742,3084,3063,1683,2643,2565
"Gm12403",7,14,13,5,12,12
"Gm24650",1,1,1,1,1,0
"Ubap2",1371,1390,1436,947,1680,1507
"Gm22888",9,6,7,1,3,5
"Gm24837",6,6,2,0,6,10
"Gm23090",7,1,10,4,2,14
"Gm12401",5,6,5,4,1,2
"Dcaf12",989,960,923,524,927,924
"n-R5s183",2,1,3,0,0,0
"Gm26049",5,6,3,5,4,3
"Gm26084",0,0,1,0,0,0
"Ubap1",947,1068,1056,565,994,909
"Kif24",494,497,469,301,489,470
"Nudt2",487,508,493,268,487,474
"AI464131",291,288,229,142,204,187
"1110017D15Rik",14,12,16,4,17,12
"Fam219aos",104,86,68,43,97,93
"Fam219a",467,445,421,276,449,393
"Gm12404",59,66,65,43,62,55
"Dnaic1",1,1,0,0,1,0
"Enho",11,5,4,0,4,4
"Gm12406",0,0,0,0,0,0
"Gm12405",0,0,0,0,0,0
"Cntfr",0,0,0,0,0,0
"Il11ra1",707,751,561,309,409,506
"Rpp25l",305,300,261,148,311,271
"Dctn3",620,737,637,414,626,590
"Arid3c",19,13,20,0,3,3
"Sigmar1",1320,1432,1510,932,1703,1489
"Galt",210,263,216,123,213,212
"Ccl27a",55,70,51,30,54,47
"Gm12407",0,0,0,0,0,0
"Gm10601",0,3,0,0,0,0
"Gm13307",0,0,0,0,0,0
"Gm13302",0,0,0,0,0,0
"Gm21541",0,0,0,0,0,0
"Ccl19-ps1",0,0,0,0,0,0
"Gm20878",0,0,0,0,0,0
"Fam205a4",0,0,0,0,0,0
"Gm13303",0,0,0,0,0,0
"Gm21093",0,0,0,0,0,0
"Gm37530",0,0,0,0,0,0
"Gm3892",0,0,0,0,0,0
"Gm3893",0,0,0,0,0,0
"Gm13304",0,0,0,0,0,0
"Gm13299",0,0,0,0,0,0
"Ccl19-ps3",0,0,0,0,0,0
"Gm13306",0,0,0,0,0,0
"Gm13305",4,0,0,0,3,0
"1700045I11Rik",0,0,0,0,0,0
"Gm17167",1,0,0,0,0,0
"Gm13301",0,0,0,0,0,0
"Gm5859",0,0,0,0,0,0
"Gm17081",0,0,0,0,0,0
"Gm10600",0,0,0,0,0,0
"Ccl21b",0,0,0,0,0,0
"Gm21980",0,0,0,0,0,0
"Gm21953",0,0,0,0,0,0
"Fam205a3",0,0,0,0,0,0
"Gm21586",0,0,0,0,0,0
"Gm3883",0,0,0,0,0,0
"Gm2163",0,0,0,0,0,0
"Fam205a2",0,0,0,0,0,0
"Gm10593",0,0,0,0,0,0
"Gm10591",0,0,0,0,0,0
"Gm2564",0,0,0,0,0,0
"Ccl27b",0,0,0,0,0,0
"Il11ra2",4,0,0,0,3,0
"Gm21955",0,0,0,0,0,0
"4930578G10Rik",0,0,0,0,0,0
"Gm12395",0,0,0,0,0,0
"Ccl19",0,0,0,0,0,0
"Ccl21a",0,0,0,0,0,0
"Gm12394",0,0,0,0,0,0
"Fam205a1",0,0,0,0,0,0
"Fam205c",0,0,0,0,0,0
"Phf24",0,0,0,0,0,0
"Dnajb5",176,194,158,119,131,158
"1700022I11Rik",2136,2186,2061,1112,2255,2072
"Vcp",13293,12690,12985,8562,14333,13693
"Fancg",80,120,111,39,96,91
"Pigo",157,145,150,97,153,137
"Stoml2",981,1071,984,706,1126,997
"Gm26643",107,106,98,70,105,109
"Fam214b",509,607,555,296,437,434
"Gm26881",8,20,11,3,15,5
"Unc13b",210,212,157,150,241,279
"Gm23709",0,0,0,0,0,0
"Gm25010",0,0,0,0,0,0
"Atp8b5",6,5,6,3,2,3
"Rusc2",802,846,819,496,866,826
"Fam166b",15,15,13,10,13,18
"Tesk1",488,572,565,421,704,638
"Cd72",255,335,314,228,397,378
"Sit1",7,11,11,5,13,7
"Rmrp",65573,83974,70066,48492,73064,57654
"Ccdc107",58815,76201,65334,46107,67782,53818
"Arhgef39",240,256,235,145,205,227
"Gm12454",28,25,23,26,20,29
"Car9",38,49,50,38,46,50
"Tpm2",3450,3911,3932,2984,4879,4217
"Tln1",10779,11150,10812,8056,13845,11772
"Creb3",579,547,458,288,499,494
"Gba2",197,263,213,122,218,218
"Rgp1",722,812,729,565,830,827
"Msmp",104,113,112,81,144,152
"Gm12472",2,1,2,0,1,0
"Gm25262",0,1,2,0,0,1
"Gm12473",91,106,95,52,91,59
"Npr2",1072,1223,1112,595,993,905
"Spag8",13,12,21,9,14,20
"Hint2",120,124,106,60,111,112
"Fam221b",12,10,15,9,15,16
"Gm12481",8,7,13,8,13,12
"Tmem8b",114,138,127,92,109,109
"Gm23257",0,1,0,0,0,1
"Olfr70",0,3,1,0,0,0
"Olfr71",0,0,0,0,0,0
"Hrct1",8,5,8,1,2,2
"5430416O09Rik",1,0,0,0,0,0
"Olfr269-ps1",0,0,0,0,0,0
"Olfr159",0,0,0,0,0,0
"Olfr29-ps1",0,0,0,0,0,0
"Gm12492",0,0,0,1,0,0
"Olfr156",0,0,0,0,0,0
"Olfr157",0,0,0,0,0,0
"Olfr155",0,0,0,0,0,0
"Reck",502,497,385,240,339,411
"Gm27265",1,1,6,3,2,2
"Glipr2",528,512,441,577,736,938
"Ccin",1,1,3,3,1,4
"Clta",2765,2763,2761,1920,2935,2724
"Gne",395,423,424,295,505,481
"Gm22706",0,0,0,0,0,0
"Gm12503",3,2,1,1,1,2
"Gm12504",32,11,17,14,26,38
"Rnf38",542,540,513,377,662,696
"Mir5106",1,2,0,2,4,8
"Melk",1048,1103,1136,591,1170,1012
"Gm12677",0,0,3,1,2,2
"Gm12455",0,1,1,0,1,0
"Gm24376",0,0,0,0,0,0
"Pax5",2,0,1,0,1,0
"Mir5120",0,0,0,0,0,0
"Gm12462",0,0,0,0,0,0
"4930517J16Rik",0,0,0,0,0,0
"5730488B01Rik",0,0,0,0,0,0
"Gm12463",0,0,0,1,0,0
"Zcchc7",913,906,852,588,909,1024
"Gm22639",1,0,1,0,0,0
"Gm12678",0,0,0,0,0,0
"Gm12493",1,1,0,0,0,1
"Gm12679",2,0,0,0,0,1
"Grhpr",191,233,176,100,170,181
"Zbtb5",349,384,374,179,375,306
"1700055D18Rik",15,18,16,14,18,17
"Polr1e",249,267,271,201,388,336
"Fbxo10",464,499,456,186,267,298
"Tomm5",361,441,422,262,469,407
"Gm12566",0,0,0,0,0,0
"Frmpd1",0,0,0,0,0,1
"Frmpd1os",0,0,0,0,0,0
"Trmt10b",173,188,155,103,160,172
"Exosc3",504,517,564,314,525,508
"Gm12585",0,1,0,0,0,0
"Dcaf10",769,773,844,440,843,824
"Slc25a51",1402,1461,1275,887,1414,1472
"Gm25692",32,43,28,16,41,25
"Shb",220,243,248,227,362,305
"Gm22518",2,1,0,0,0,1
"Gm22055",0,0,0,0,0,0
"Gm12411",0,1,1,0,1,0
"Gm12408",0,0,0,0,0,0
"Gm829",0,0,0,0,0,0
"Gm12410",0,0,0,0,0,0
"Gm12409",0,0,0,0,0,0
"Gm12412",0,0,0,0,0,0
"Aldh1b1",0,0,0,0,0,0
"Igfbpl1",0,0,0,0,0,0
"Stra6l",0,0,1,0,0,1
"Ccdc180",12,11,13,4,7,5
"Tdrd7",902,962,846,641,1179,1083
"Tmod1",313,306,337,216,350,331
"Tstd2",1092,993,1134,746,1231,1135
"Gm23250",7,3,4,0,9,6
"Ncbp1",1756,1733,1992,1201,2103,1963
"Xpa",252,276,299,208,258,326
"Gm12444",1,0,0,0,0,1
"Gm12445",10,6,2,11,7,5
"Gm12446",0,1,2,0,1,0
"Gm12447",1,0,0,1,2,1
"Foxe1",0,0,0,0,0,0
"Trmo",148,144,145,72,123,114
"Hemgn",0,1,0,0,0,0
"Gm12443",0,0,0,0,0,0
"Anp32b",978,813,928,693,1061,1058
"Nans",877,971,1052,581,1019,856
"Trim14",15,18,25,9,15,12
"Gm22247",1,1,1,2,2,3
"Gm16731",4,3,2,2,5,1
"Coro2a",25,13,20,11,15,18
"Tbc1d2",331,345,392,257,546,433
"Gabbr2",0,4,2,0,0,1
"Gm568",2,0,0,1,0,0
"Anks6",409,432,394,206,380,331
"Gm12425",2,0,5,3,2,0
"Gm12422",0,0,0,0,0,0
"Galnt12",203,210,182,107,158,182
"Gm12424",0,0,0,1,0,0
"Gm12423",0,0,1,0,0,0
"Gm12426",2,1,2,0,1,0
"Col15a1",307,347,315,71,133,107
"Tgfbr1",2812,2929,2802,1415,2394,2585
"Gm12430",1,0,4,2,0,2
"Alg2",547,570,501,379,577,528
"Sec61b",1151,1166,1162,693,1199,1096
"Gm27601",0,0,0,0,0,0
"Gm27668",0,0,0,0,0,0
"Gm38343",0,0,0,0,0,0
"Gm22670",0,0,0,0,0,0
"Gm12434",0,0,0,0,0,0
"Nr4a3",29,29,23,27,38,54
"Stx17",878,851,807,557,843,835
"Erp44",1191,1302,1242,694,1097,1105
"Mir1958",1,0,0,1,0,0
"Invs",690,729,595,444,740,727
"Gm12435",9,6,7,2,5,8
"Tex10",1168,1261,1275,724,1341,1240
"Msantd3",297,302,319,271,427,400
"Tmeff1",354,375,416,483,807,777
"Murc",207,242,223,169,234,287
"Gm12439",3,3,7,4,7,5
"Gm12438",0,0,0,0,0,0
"Gm24573",0,0,0,0,0,0
"Gm23746",0,0,0,0,0,0
"Gm12436",0,0,0,0,0,0
"Gm12442",0,0,0,0,0,0
"Plppr1",0,0,0,0,0,0
"Gm22685",0,0,1,0,2,0
"Gm12453",0,0,0,0,0,0
"Rbpsuh-ps1",0,0,0,0,0,0
"Acnat2",0,0,0,0,0,0
"Gm12451",0,0,0,0,0,0
"Gm12452",0,0,0,0,0,0
"Acnat1",0,0,0,0,0,0
"Gm26424",0,0,0,0,0,0
"Baat",2,1,2,0,1,3
"Mrpl50",835,801,871,530,879,848
"Zfp189",205,194,219,133,234,232
"Aldob",7,7,4,4,3,8
"Tmem246",2,0,0,0,1,2
"Rnf20",1593,1694,1701,1115,1860,1857
"Grin3a",17,26,21,23,40,34
"Ppp3r2",0,0,0,0,0,0
"Gm12459",0,0,0,0,0,0
"Gm12458",0,0,0,0,0,1
"Gm25485",0,0,0,0,0,0
"Gm12460",1,0,0,0,0,0
"Cylc2",0,0,0,0,0,0
"Amd-ps4",1,0,3,1,2,2
"Gm22563",0,0,0,0,0,0
"Gm23043",0,0,0,0,0,0
"Gm24943",0,0,0,0,0,0
"Gm22042",0,0,0,0,0,0
"Gm12461",0,0,0,0,0,0
"C630028M04Rik",0,1,0,0,0,0
"Gm12465",0,0,0,0,0,0
"Gm12466",0,1,0,0,0,0
"Gm12467",0,0,0,0,0,0
"Gm12475",0,0,0,0,1,0
"Smc2os",2,1,1,4,1,0
"Smc2",4417,4349,5005,2747,4944,4718
"Tmc4-ps",4,5,0,2,3,2
"Vma21-ps",0,0,0,0,0,0
"Toporsl",1,2,0,0,1,0
"4930552N02Rik",0,0,0,0,0,0
"Gm12482",0,1,1,0,0,1
"Olfr275",0,0,0,0,0,0
"Olfr273",0,0,0,0,0,0
"Cct3-ps1",1,1,2,0,1,0
"Olfr272",0,0,0,0,0,0
"Olfr271-ps1",0,0,0,0,0,0
"Olfr270",0,0,0,0,0,0
"Nipsnap3a",0,0,0,0,0,0
"Nipsnap3b",580,553,517,277,454,461
"Abca1",411,440,285,170,172,298
"4930412L05Rik",6,8,10,4,1,6
"4930522O17Rik",0,1,0,0,0,0
"AI427809",8,8,0,1,2,0
"Gm12495",0,0,0,0,0,0
"Gm12496",0,0,0,0,0,0
"Slc44a1",2439,2626,2369,1225,2108,2307
"1700060J05Rik",123,100,76,43,71,96
"Fsd1l",165,169,133,130,156,205
"Gm12470",5,3,3,3,2,1
"Fktn",565,586,615,369,698,638
"Gm25445",0,3,2,2,4,4
"Tal2",8,6,4,3,9,12
"Rps15a-ps8",1,0,0,2,2,0
"Tmem38b",134,126,110,65,143,120
"n-R5s185",0,0,1,0,0,0
"Gm12468",0,0,0,0,0,0
"Gm23745",0,0,0,0,0,0
"Gm24177",0,0,0,0,0,0
"Gm12484",0,0,0,0,0,0
"Gm12469",0,0,0,1,1,0
"Gm25687",0,1,0,0,0,0
"Tpt1-ps2",0,0,0,0,0,0
"Gm29067",0,0,0,0,0,0
"Gm12478",0,0,0,0,0,0
"Gm12480",0,0,0,0,0,0
"Gm12477",0,0,0,0,0,0
"Gm24628",0,0,0,0,0,0
"Gm12479",1,0,0,0,1,1
"Zfp462",2202,2055,2382,2518,4409,3831
"Gm12515",0,0,0,0,0,0
"Gm12514",0,0,1,0,0,0
"Gm12509",0,0,0,0,0,0
"Gm12508",0,0,1,0,0,1
"Gm12512",0,0,0,0,0,0
"Gm25419",0,0,0,0,0,0
"Rad23b",12174,12928,13560,8405,13426,12875
"Gm12516",12,5,9,6,16,13
"Gm12513",0,0,0,0,0,1
"Gm12505",7,4,6,2,3,5
"Gm12510",0,0,0,0,0,0
"Gm22150",0,0,0,0,0,0
"Gm12507",0,1,0,0,0,0
"Klf4",1998,1961,2204,383,784,670
"Gm12511",1,0,1,0,0,0
"Gm12506",0,1,1,0,0,1
"Gm12519",0,0,0,0,0,0
"Gm12520",0,0,0,0,0,0
"2310081O03Rik",1,3,0,0,0,0
"Gm12518",1,2,2,0,0,0
"Gm26144",0,0,0,0,0,0
"Actl7b",1,6,6,1,2,2
"Gm26657",1,5,6,1,2,2
"Actl7a",13,13,11,5,16,12
"Ikbkap",3689,3725,4007,2384,4689,4161
"Gm22952",4,9,7,9,10,7
"Fam206a",621,702,709,402,728,713
"Ctnnal1",1394,1374,1674,1225,2599,2122
"Tmem245",2946,2731,3117,2048,3695,3495
"Mir32",2,3,0,1,1,2
"Gm25053",7,7,19,19,17,14
"Gm22300",8,5,3,7,9,12
"Frrs1l",0,0,0,1,0,0
"Epb41l4b",8,11,5,0,0,1
"Gm12530",1,0,2,0,1,0
"Ptpn3",423,497,428,233,419,401
"Gm12536",1,4,4,2,2,2
"1700042G15Rik",0,0,0,0,0,0
"Gm12537",2,0,0,0,0,1
"Gm12538",0,1,2,0,0,0
"Palm2",367,371,297,354,513,555
"Gm12539",1,0,0,0,0,0
"Pakap",7257,6924,7617,5804,9337,8493
"Akap2",6946,6619,7362,5510,8919,8023
"Gm12526",7,7,4,8,11,13
"Gm24277",0,0,0,0,0,0
"Gm26138",3,1,2,4,7,6
"D630039A03Rik",11,13,9,10,9,14
"Txn1",15238,17246,16162,8659,17309,15402
"Txndc8",0,0,0,0,0,0
"Svep1",4233,3700,2675,2564,2871,3724
"Gm26889",275,229,141,181,188,232
"Musk",8,8,4,0,3,4
"Lpar1",6411,6862,6105,2814,3985,4515
"Mir3095",2,0,1,1,1,0
"Gm12577",88,64,71,49,44,64
"Gm12578",0,0,0,0,0,0
"Gm12579",0,0,0,0,1,0
"Gm12580",1,0,0,0,0,0
"Olfr267",5,5,7,2,5,2
"AI314180",11514,11351,10948,6243,10363,10889
"Gm26400",0,0,0,0,0,0
"Zkscan16",45,40,29,36,39,58
"Ptgr1",3190,3574,3473,1486,2812,2896
"Dnajc25",652,640,632,405,727,688
"Gm20503",1815,1934,1850,1064,1953,1918
"Gng10",1801,1922,1851,1058,1947,1924
"AI481877",8,9,9,7,7,6
"Gm12593",0,0,1,0,0,0
"Gm12594",0,0,0,0,0,0
"Rpsa-ps11",2,0,1,2,1,3
"Ugcg",2100,1962,1956,1182,1882,2086
"Gm12596",1,0,0,0,0,2
"Susd1",12,15,16,11,5,16
"Gm12527",0,0,1,0,0,0
"Ptbp3",5630,5500,5695,3380,5917,5897
"Gm12529",9,4,2,6,5,6
"1700018M17Rik",101,78,82,66,72,87
"Hsdl2",521,511,461,286,409,427
"E130308A19Rik",282,267,298,172,310,321
"Inip",930,909,1044,620,1044,986
"Snx30",1369,1382,1439,875,1655,1542
"Gm12543",5,4,5,8,12,14
"Gm12542",11,13,18,10,9,19
"Slc46a2",5,2,8,4,11,3
"Mup4",0,1,0,0,0,0
"Mup6",0,0,0,0,0,0
"Mup7",0,0,0,0,0,0
"Mup-ps1",0,0,0,0,0,0
"Mup2",0,0,0,0,0,0
"Mup-ps2",0,0,0,0,0,0
"Mup8",1,0,0,0,0,0
"Mup-ps3",0,0,0,0,0,0
"Mup-ps29",0,0,0,0,0,0
"Mup-ps28",0,0,0,0,0,0
"Mup9",0,0,0,0,0,0
"Mup-ps4",0,0,0,0,0,0
"Mup-ps26",0,0,0,0,0,0
"Mup1",0,0,0,0,0,0
"Gm13773",0,0,0,0,0,0
